Loop,Line,Fid,East,North,Ter,Alt,Pitch,MAG,HCP106140Hz_IP,HCP106140Hz_OP,HCP25380Hz_IP,HCP25380Hz_OP,HCP6135Hz_IP,HCP6135Hz_OP,HCP1518Hz_IP,HCP1518Hz_OP,HCP385Hz_IP,HCP385Hz_OP,VCA3323Hz_IP,VCA3323Hz_OP
1,0,127,478997.7,6199191.0,33.7,34.4,0.0,0.0,1230.599,263.5716,1084.930,238.4864,841.7543,270.2841,616.3042,274.9310,324.4415,298.6960,281.1938,98.58346
1,0,128,478997.7,6199216.0,33.4,34.4,0.0,0.0,1234.305,261.0635,1089.839,236.9036,847.8917,270.8971,620.4971,276.9600,326.1865,300.7127,285.4210,100.1354
1,0,129,478997.7,6199241.0,32.9,34.4,0.0,0.0,1244.501,264.1586,1100.840,236.2934,860.2133,272.7818,629.3646,280.8314,330.5818,304.9326,292.5398,103.1814
1,0,130,478997.7,6199266.0,32.1,34.4,0.0,0.0,1260.148,270.6405,1116.836,235.4902,879.3989,275.0062,643.5224,286.5945,337.8750,311.7141,299.0637,105.9922
1,0,131,478997.7,6199291.0,31.2,34.4,0.0,0.0,1279.978,278.2539,1135.510,234.4218,903.0263,277.0002,661.2004,293.5426,347.1006,320.2125,305.0855,107.0784
1,0,132,478997.7,6199316.0,30.4,34.4,0.0,0.0,1296.398,288.9123,1151.564,232.2271,926.5161,277.8553,678.8071,300.3288,356.4011,328.6025,313.4773,108.2811
1,0,133,478997.7,6199341.0,29.7,34.4,0.0,0.0,1307.416,300.0652,1162.663,229.3423,946.7757,276.6085,695.0562,305.6055,365.5058,336.2819,321.0880,109.2453
1,0,134,478997.7,6199366.0,29.1,34.4,0.0,0.0,1317.389,305.7236,1171.724,226.6791,964.4025,273.9775,710.5321,309.6923,374.5105,343.6273,324.1056,107.7890
1,0,135,478997.7,6199391.0,28.7,34.4,0.0,0.0,1322.571,309.6386,1177.242,223.9617,976.7758,271.2982,721.9758,312.3221,381.4111,348.9890,327.9407,106.6154
1,0,136,478997.7,6199416.0,28.4,34.4,0.0,0.0,1330.065,317.9841,1183.157,223.9737,986.5027,270.6178,730.3229,314.9919,385.8940,352.9705,331.0410,105.8826
1,0,137,478997.7,6199441.0,28.4,34.4,0.0,0.0,1330.513,318.3973,1183.288,223.9449,987.1019,270.3097,731.0888,315.0520,386.3501,353.3050,328.0025,104.0869
1,0,138,478997.7,6199466.0,28.6,34.4,0.0,0.0,1315.807,307.6755,1172.887,221.5292,974.9496,269.2722,721.2751,311.2751,381.4900,348.4146,321.8675,102.7955
1,0,139,478997.7,6199491.0,29.1,34.4,0.0,0.0,1295.426,289.8983,1158.370,218.4256,957.0604,268.1288,706.5176,306.1430,373.5163,341.1637,313.3091,101.1813
1,0,140,478997.7,6199516.0,29.7,34.4,0.0,0.0,1273.298,271.9772,1142.246,215.4372,936.6257,267.2623,689.5138,300.5143,364.0651,332.9024,307.3364,100.4018
1,0,141,478997.7,6199541.0,30.2,34.4,0.0,0.0,1259.674,261.2210,1130.823,215.1103,920.5840,267.3764,675.9956,296.5394,355.9241,326.5426,302.3193,99.83385
1,0,142,478997.7,6199566.0,30.7,34.4,0.0,0.0,1254.121,260.6082,1123.402,218.0603,907.8318,268.6378,665.3696,293.5009,349.5397,321.7182,299.3081,99.96593
1,0,143,478997.7,6199591.0,30.9,34.4,0.0,0.0,1254.602,265.7429,1121.131,222.3675,900.2449,270.7538,658.9386,292.0002,345.5109,318.9513,299.0506,101.4199
1,0,144,478997.7,6199616.0,31.0,34.4,0.0,0.0,1260.313,269.7269,1122.830,226.7253,897.4329,272.7380,656.7478,291.6162,343.9378,318.2487,296.6824,101.5128
1,0,145,478997.7,6199641.0,31.1,34.4,0.0,0.0,1266.297,272.7809,1125.511,230.0537,896.5215,274.6049,655.8743,291.6991,343.2460,318.1151,295.2805,101.1654
1,0,146,478997.7,6199666.0,31.1,34.4,0.0,0.0,1271.922,280.9806,1127.818,233.4156,896.7114,276.3915,655.5359,292.2772,342.6719,318.1718,295.2890,101.6525
1,0,147,478997.7,6199691.0,31.2,34.4,0.0,0.0,1278.363,292.5081,1128.684,237.6174,896.1291,277.9795,654.4753,292.6627,341.7590,317.8337,294.7198,101.6585
1,0,148,478997.7,6199716.0,31.4,34.4,0.0,0.0,1284.554,305.4894,1127.343,242.3612,893.5555,279.2392,651.8364,292.3888,340.2931,316.6346,294.2988,101.5413
1,0,149,478997.7,6199741.0,31.5,34.4,0.0,0.0,1290.725,321.6833,1125.282,247.5614,890.6404,280.2968,649.1416,291.8465,339.1217,315.3181,295.4771,102.9476
1,0,150,478997.7,6199766.0,31.5,34.4,0.0,0.0,1308.295,340.7925,1130.998,255.2467,893.9246,283.3661,650.9024,293.3813,340.1750,316.2395,298.2119,104.7890
1,0,151,478997.7,6199791.0,31.2,34.4,0.0,0.0,1340.068,362.7268,1145.788,265.5464,904.7447,288.8412,657.8605,297.5728,343.6800,319.7404,301.9131,106.6287
1,0,152,478997.7,6199816.0,30.7,34.4,0.0,0.0,1386.133,395.4725,1164.957,281.0391,918.0669,296.3916,666.4020,302.7513,348.3625,324.0618,306.6015,109.3900
1,0,153,478997.7,6199841.0,30.3,34.4,0.0,0.0,1458.668,442.3068,1190.322,306.2303,934.3646,307.0040,676.6615,309.3664,354.0844,329.4899,309.3267,111.5125
1,0,154,478997.7,6199866.0,30.0,34.4,0.0,0.0,1534.018,487.6337,1212.124,330.6458,950.1208,315.8951,686.8843,315.7762,359.5160,334.8476,313.1907,115.9168
1,0,155,478997.7,6199891.0,29.7,34.4,0.0,0.0,1599.681,525.1702,1232.194,350.6049,965.7099,324.0564,696.2705,322.2149,364.1629,339.7005,322.7798,119.3977
1,0,156,478997.7,6199916.0,29.4,34.4,0.0,0.0,1611.274,526.0982,1240.734,349.7057,978.4503,323.9625,705.8339,325.8845,369.2752,344.0919,328.2086,119.3026
1,0,157,478997.7,6199941.0,29.1,34.4,0.0,0.0,1575.992,506.1871,1234.311,334.1257,981.6122,316.6437,711.1923,324.4940,373.7274,345.8195,326.5865,117.9357
1,0,158,478997.7,6199966.0,29.0,34.4,0.0,0.0,1539.648,480.5092,1227.121,320.0832,980.2911,310.6663,712.2255,321.9372,376.4893,345.2842,322.2986,112.6069
1,0,159,478997.7,6199991.0,28.9,34.4,0.0,0.0,1523.000,479.7920,1218.882,313.1686,978.6365,305.6605,713.4060,319.7177,379.0161,344.8820,321.0959,112.6362
1,0,160,478997.7,6200016.0,29.0,34.4,0.0,0.0,1502.044,473.9356,1212.021,303.3240,980.6498,299.7014,717.3834,318.8059,382.0923,345.8606,322.6644,114.2314
1,0,161,478997.7,6200041.0,29.1,34.4,0.0,0.0,1437.034,416.5147,1199.874,274.4415,982.1597,288.3403,721.0142,316.7482,384.9325,346.1606,325.0764,108.9044
1,0,162,478997.7,6200066.0,29.3,34.4,0.0,0.0,1362.219,354.0186,1181.141,241.5471,979.8987,273.8225,723.3675,312.3946,388.6233,345.3306,326.1024,104.0053
1,0,163,478997.7,6200091.0,29.5,34.4,0.0,0.0,1311.598,311.5225,1164.665,219.5157,975.4942,261.5302,725.4296,306.5075,394.7357,344.3499,325.3611,102.9439
1,0,164,478997.7,6200116.0,29.5,34.4,0.0,0.0,1291.295,287.9982,1161.407,206.9195,981.2724,252.7340,736.0760,303.9479,405.4341,347.8759,328.8361,103.0494
1,0,165,478997.7,6200141.0,29.1,34.4,0.0,0.0,1290.039,275.5593,1171.964,197.0537,1001.952,245.5953,759.0475,306.7486,420.6138,357.6458,343.0893,103.3468
1,0,166,478997.7,6200166.0,28.5,34.4,0.0,0.0,1300.561,273.7040,1189.206,190.3032,1029.322,239.6746,787.5660,311.8730,438.2934,370.1969,362.5361,101.8788
1,0,167,478997.7,6200191.0,27.7,34.4,0.0,0.0,1309.640,272.3774,1202.690,185.5892,1050.265,233.6424,812.4542,313.7727,456.2095,380.7989,371.3703,100.7883
1,0,168,478997.7,6200216.0,27.0,34.4,0.0,0.0,1317.476,274.4641,1210.914,185.1833,1060.309,231.1783,825.5451,313.1108,468.5947,385.5150,371.0715,100.3993
1,0,169,478997.7,6200241.0,26.4,34.4,0.0,0.0,1318.132,273.3938,1212.141,184.3806,1062.252,230.1402,828.6066,312.1495,473.0799,385.4895,369.0536,99.42126
1,0,170,478997.7,6200266.0,26.0,34.4,0.0,0.0,1316.216,276.6288,1208.604,185.1619,1058.917,229.5261,826.4321,310.8135,472.6257,383.5572,366.1144,97.98418
1,0,171,478997.7,6200291.0,25.7,34.4,0.0,0.0,1314.849,282.0697,1204.676,186.4119,1055.214,229.1865,823.6144,309.7355,471.1195,381.8187,364.9659,97.59885
1,0,172,478997.7,6200316.0,25.3,34.4,0.0,0.0,1318.532,290.1919,1205.254,188.7260,1055.424,229.8718,823.7205,309.9951,471.0264,381.7528,365.4789,98.13687
1,0,173,478997.7,6200341.0,25.0,34.4,0.0,0.0,1323.399,292.4729,1208.420,190.0388,1057.842,230.6679,825.6166,310.7499,472.0768,382.6219,365.0794,97.67798
1,0,174,478997.7,6200366.0,24.8,34.4,0.0,0.0,1326.083,294.3703,1210.204,190.6137,1059.514,230.9590,827.0834,311.0836,473.1438,383.2769,363.7789,97.20882
1,0,175,478997.7,6200391.0,24.6,34.4,0.0,0.0,1328.081,297.9969,1210.698,191.6218,1059.909,231.2061,827.4383,311.1127,473.6376,383.3824,361.6886,96.50919
1,0,176,478997.7,6200416.0,24.6,34.4,0.0,0.0,1324.431,295.6259,1208.299,190.5664,1058.050,230.4963,826.0604,310.3739,473.2497,382.5686,359.1040,95.53191
1,0,177,478997.7,6200441.0,24.8,34.4,0.0,0.0,1314.445,282.9793,1204.348,186.1523,1055.451,228.6894,824.2304,309.2584,472.5582,381.4775,357.1637,94.86250
1,0,178,478997.7,6200466.0,25.0,34.4,0.0,0.0,1303.592,263.4597,1201.865,180.2217,1054.135,226.8353,823.3011,308.6205,472.0349,380.9500,355.0873,93.59112
1,0,179,478997.7,6200491.0,25.4,34.4,0.0,0.0,1290.069,243.4348,1197.066,173.6691,1051.014,224.5429,820.8618,307.5653,470.2937,380.0105,352.6207,92.40772
1,0,180,478997.7,6200516.0,25.9,34.4,0.0,0.0,1276.735,226.9273,1190.354,168.2879,1045.701,222.6767,816.0129,306.6045,465.9409,378.3343,350.5311,91.57838
1,0,181,478997.7,6200541.0,26.5,34.4,0.0,0.0,1263.828,211.0963,1182.178,164.0873,1037.527,222.4606,806.5477,306.3118,457.4155,374.4861,349.7650,90.86546
1,0,182,478997.7,6200566.0,27.1,34.4,0.0,0.0,1251.760,199.7736,1171.421,162.9840,1023.551,224.8582,789.8135,304.8918,445.7131,366.9418,348.3831,91.30845
1,0,183,478997.7,6200591.0,27.5,34.4,0.0,0.0,1244.896,195.6403,1162.943,165.2868,1009.570,228.3098,774.0401,302.6211,435.9252,359.8558,341.5845,94.07741
1,0,184,478997.7,6200616.0,27.7,34.4,0.0,0.0,1246.435,201.5275,1159.794,170.2183,1001.066,233.0146,762.5142,302.3434,427.9808,354.8300,338.1012,97.15826
1,0,185,478997.7,6200641.0,27.6,34.4,0.0,0.0,1255.831,211.5016,1165.234,174.7156,1003.151,237.7167,760.2940,305.4889,423.8743,354.4492,342.1125,99.20539
1,0,186,478997.7,6200666.0,27.4,34.4,0.0,0.0,1267.927,219.8709,1174.292,178.2520,1010.312,240.7224,764.8579,308.8547,424.2058,357.4882,344.6184,100.4690
1,0,187,478997.7,6200691.0,27.1,34.4,0.0,0.0,1274.287,223.6606,1178.980,179.8756,1014.187,241.9437,767.9148,310.3023,425.0399,359.5441,344.2325,100.2993
1,0,188,478997.7,6200716.0,27.0,34.4,0.0,0.0,1276.102,227.3853,1179.392,181.0037,1014.410,242.2291,768.2952,310.4601,424.9461,360.0054,342.8536,99.72539
1,0,189,478997.7,6200741.0,27.0,34.4,0.0,0.0,1275.718,231.6817,1177.811,181.9799,1012.921,242.2000,767.2313,310.1310,424.1839,359.5951,341.7386,99.39320
1,0,190,478997.7,6200766.0,27.0,34.4,0.0,0.0,1274.082,232.5321,1176.044,182.0422,1011.327,241.9516,766.0295,309.7845,423.2595,358.9831,341.0586,99.16001
1,0,191,478997.7,6200791.0,27.0,34.4,0.0,0.0,1271.095,228.3603,1174.188,180.8387,1009.749,241.3528,764.8817,309.3094,422.4643,358.2106,340.4957,98.72921
1,0,192,478997.7,6200816.0,27.0,34.4,0.0,0.0,1268.361,224.8305,1172.590,179.6977,1008.504,240.7276,764.0236,308.7650,422.3649,357.2934,340.3871,98.50179
1,0,193,478997.7,6200841.0,27.0,34.4,0.0,0.0,1267.756,226.7560,1171.484,180.0102,1007.653,240.2181,763.8486,307.8402,423.9367,356.4540,340.7174,98.63930
1,0,194,478997.7,6200866.0,27.0,34.4,0.0,0.0,1269.110,231.6713,1172.012,180.5431,1009.426,238.6077,767.6946,306.5227,428.9540,357.6148,341.3082,99.29264
1,0,195,478997.7,6200891.0,26.9,34.4,0.0,0.0,1272.470,235.4386,1176.336,179.3196,1017.601,235.2052,778.7751,306.7126,437.1182,362.4140,344.6345,99.43565
1,0,196,478997.7,6200916.0,26.6,34.4,0.0,0.0,1275.082,234.0258,1182.498,175.2727,1029.536,231.2021,792.5581,308.4341,445.8492,368.4264,355.8461,98.08115
1,0,197,478997.7,6200941.0,26.2,34.4,0.0,0.0,1279.298,229.9162,1190.458,171.2819,1042.501,227.0786,808.0534,309.8661,456.2693,375.1637,364.2733,96.71088
1,0,198,478997.7,6200966.0,25.8,34.4,0.0,0.0,1283.805,232.3504,1194.681,171.1467,1048.244,224.8825,816.6740,308.9509,464.4392,378.3932,365.0146,96.73261
1,0,199,478997.7,6200991.0,25.4,34.4,0.0,0.0,1293.757,247.9456,1199.038,175.5946,1051.953,225.9493,820.5947,309.2079,468.6803,379.3439,366.7581,97.76908
1,0,200,478997.6,6201016.0,24.9,34.4,0.0,0.0,1303.483,261.0590,1204.171,179.4188,1056.335,227.3939,824.4601,310.3370,471.3872,380.6240,367.8646,98.78345
1,0,201,478997.6,6201041.0,24.4,34.4,0.0,0.0,1307.089,261.2458,1207.377,179.9183,1059.073,227.8446,826.9418,310.9247,472.9438,381.5471,366.6154,97.98961
1,0,202,478997.6,6201066.0,24.1,34.4,0.0,0.0,1304.133,253.8675,1206.930,177.8595,1058.955,227.1304,827.1724,310.6045,473.1479,381.5209,363.9092,96.36676
1,0,203,478997.6,6201091.0,23.9,34.4,0.0,0.0,1301.902,256.0594,1203.913,178.1754,1056.242,226.7155,825.1309,309.8028,471.9859,380.5249,361.2178,95.32320
1,0,204,478997.6,6201116.0,23.9,34.4,0.0,0.0,1302.850,265.4679,1201.118,180.6619,1053.328,226.9870,822.6580,309.2149,470.4616,379.4162,359.6720,95.02699
1,0,205,478997.6,6201141.0,23.9,34.4,0.0,0.0,1304.604,274.0234,1199.315,183.1409,1051.182,227.4449,820.7242,308.8989,469.1945,378.5792,358.9860,94.98739
1,0,206,478997.6,6201166.0,23.9,34.4,0.0,0.0,1305.415,276.7744,1198.625,184.1105,1050.234,227.6737,819.8036,308.8168,468.5044,378.1918,358.7673,94.90759
1,0,207,478997.6,6201191.0,23.9,34.4,0.0,0.0,1305.351,277.2310,1198.275,184.2760,1049.838,227.7031,819.4224,308.7843,468.1860,378.0214,358.7530,94.91150
1,0,208,478997.6,6201216.0,23.9,34.4,0.0,0.0,1305.499,277.3955,1198.307,184.3566,1049.831,227.7461,819.3854,308.8198,468.1220,377.9847,358.8701,94.95798
1,0,209,478997.6,6201241.0,23.9,34.4,0.0,0.0,1305.919,277.6395,1198.563,184.4726,1050.031,227.8105,819.5435,308.8784,468.2376,378.0096,359.0410,95.02269
1,0,210,478997.6,6201266.0,23.9,34.4,0.0,0.0,1307.074,278.2046,1199.255,184.7450,1050.600,227.9546,820.0248,309.0098,468.6030,378.1642,359.2660,95.12637
1,0,211,478997.6,6201291.0,23.9,34.4,0.0,0.0,1312.193,282.7045,1201.495,186.6003,1052.139,228.7442,821.1993,309.5184,469.3721,378.6700,359.3676,95.08398
1,0,212,478997.6,6201316.0,23.9,34.4,0.0,0.0,1323.429,296.5319,1205.130,191.4841,1054.403,230.5180,822.8241,310.4398,470.3855,379.4407,359.2645,95.18601
1,0,213,478997.6,6201341.0,23.9,34.4,0.0,0.0,1331.916,309.8920,1207.384,195.2825,1056.186,231.6955,824.2687,311.0862,471.3549,380.0833,359.2106,96.13072
1,0,214,478997.6,6201366.0,24.0,34.4,0.0,0.0,1333.641,310.7230,1208.979,195.7703,1057.439,232.0427,825.2678,311.4335,472.0666,380.4945,357.8319,95.57249
1,0,215,478997.6,6201391.0,24.3,34.4,0.0,0.0,1320.897,291.9760,1205.556,189.5658,1055.579,229.8515,824.1422,310.3854,471.6974,379.8655,355.2993,94.15404
1,0,216,478997.6,6201416.0,24.7,34.4,0.0,0.0,1305.213,269.9171,1200.682,182.0806,1052.723,227.2367,822.0815,309.1657,470.3668,379.0909,353.0862,93.18516
1,0,217,478997.6,6201441.0,25.2,34.4,0.0,0.0,1290.594,245.6085,1196.233,174.5879,1049.789,225.1710,819.1727,308.6956,467.0888,378.3326,350.7857,91.91861
1,0,218,478997.6,6201466.0,25.8,34.4,0.0,0.0,1273.348,224.0858,1186.636,168.4628,1040.715,224.2268,809.0985,307.9100,458.3333,374.0752,348.6421,90.54450
1,0,219,478997.6,6201491.0,26.6,34.4,0.0,0.0,1254.469,209.0162,1171.246,165.5996,1023.007,225.4123,789.5821,305.1918,445.4258,364.8386,346.1830,90.72852
1,0,220,478997.6,6201516.0,27.2,34.4,0.0,0.0,1240.689,199.8773,1157.799,165.9184,1004.997,227.2385,771.1966,301.0990,435.5363,356.0670,339.3060,93.35383
1,0,221,478997.6,6201541.0,27.5,34.4,0.0,0.0,1234.255,196.3158,1150.259,166.9731,994.4355,228.4811,760.7054,298.3284,430.4775,351.5658,336.4257,96.50122
1,0,222,478997.6,6201566.0,27.4,34.4,0.0,0.0,1240.898,199.3375,1156.952,167.1808,1002.196,228.5889,767.9999,301.2137,431.8963,356.6137,345.0232,98.81763
1,0,223,478997.6,6201591.0,26.7,34.4,0.0,0.0,1260.186,209.7251,1175.257,168.1133,1023.711,228.4399,788.8672,308.7605,437.5622,368.8697,362.5110,100.3581
1,0,224,478997.6,6201616.0,25.8,34.4,0.0,0.0,1286.786,228.8738,1197.136,172.0287,1048.327,228.1691,814.0228,318.2943,443.9630,382.7922,375.0146,101.1383
1,0,225,478997.6,6201641.0,24.8,34.4,0.0,0.0,1311.807,256.1711,1212.443,179.8534,1063.732,228.8622,830.2001,326.7634,445.5844,391.3139,376.7207,102.2832
1,0,226,478997.6,6201666.0,24.0,34.4,0.0,0.0,1329.378,284.4051,1218.988,188.2139,1069.797,230.3734,834.7571,335.4215,439.2866,393.3445,376.1153,102.4329
1,0,227,478997.6,6201691.0,23.4,34.4,0.0,0.0,1339.536,301.5746,1220.670,193.8970,1071.035,231.1823,834.8455,342.5119,429.8961,393.6376,373.7339,101.2076
1,0,228,478997.6,6201716.0,23.0,34.4,0.0,0.0,1344.026,312.9965,1218.701,197.6230,1068.933,231.3782,832.7398,346.8055,420.6579,393.7287,370.5866,99.88017
1,0,229,478997.6,6201741.0,22.9,34.4,0.0,0.0,1338.644,315.0554,1212.535,197.3615,1063.909,230.1060,829.2827,348.0489,412.7881,393.5342,367.6169,99.53985
1,0,230,478997.6,6201766.0,22.9,34.4,0.0,0.0,1327.899,303.9031,1207.021,193.8807,1059.321,228.3713,826.0651,348.2061,406.9305,393.2842,365.2548,98.29304
1,0,231,478997.6,6201791.0,22.9,34.4,0.0,0.0,1314.096,286.5489,1202.145,188.1079,1056.186,226.0720,823.1275,348.8889,402.4572,392.4809,363.9797,97.20193
1,0,232,478997.6,6201816.0,22.9,34.4,0.0,0.0,1306.835,279.7623,1199.262,185.3689,1054.649,224.8304,821.0623,349.9774,399.3712,391.6860,364.3704,97.36867
1,0,233,478997.6,6201841.0,22.9,34.4,0.0,0.0,1305.076,278.3702,1198.570,184.8100,1054.475,224.4815,819.9822,351.6466,396.9872,391.0278,364.8858,97.47990
1,0,234,478997.6,6201866.0,22.9,34.4,0.0,0.0,1302.685,275.1137,1198.006,183.6033,1054.421,223.9832,819.6402,352.6107,395.6860,390.6251,365.1145,97.66270
1,0,235,478997.6,6201891.0,22.9,34.4,0.0,0.0,1297.070,264.0849,1197.220,180.0633,1054.419,222.9537,820.0198,351.7320,396.5668,390.8601,365.3465,97.67085
1,0,236,478997.6,6201916.0,22.9,34.4,0.0,0.0,1290.064,247.4105,1196.590,175.2223,1054.352,221.6910,821.0101,349.6520,398.8770,391.4496,364.9529,96.90555
1,0,237,478997.6,6201941.0,22.9,34.4,0.0,0.0,1284.131,233.4387,1196.298,170.8671,1054.688,220.5366,822.5067,347.7162,401.5945,391.9331,363.9094,96.21551
1,0,238,478997.6,6201966.0,22.9,34.4,0.0,0.0,1282.738,227.3639,1197.432,168.9233,1055.917,220.2491,824.4857,345.9933,405.2306,392.2609,362.8762,95.86587
1,0,239,478997.6,6201991.0,23.0,34.4,0.0,0.0,1284.369,227.8476,1198.619,169.2408,1056.765,220.5975,825.0751,344.3786,409.4362,391.3471,361.3122,94.99670
1,0,240,478997.6,6202016.0,23.2,34.4,0.0,0.0,1284.361,231.5638,1197.647,169.9241,1055.853,220.7509,823.8319,341.7510,414.4308,389.1289,359.4930,94.38893
1,0,241,478997.6,6202041.0,23.6,34.4,0.0,0.0,1281.426,230.5764,1195.312,169.2376,1053.545,220.5653,822.2695,336.6832,421.4062,386.9836,357.4337,93.68346
1,0,242,478997.6,6202066.0,24.1,34.4,0.0,0.0,1275.678,219.2012,1192.707,166.0479,1050.734,219.9588,820.9501,329.6497,430.1453,385.4464,354.4327,92.22353
1,0,243,478997.6,6202091.0,24.7,34.4,0.0,0.0,1265.941,206.9389,1186.797,162.1379,1044.938,218.8591,817.8418,320.2991,439.1217,383.4549,351.0450,90.95987
1,0,244,478997.6,6202116.0,25.4,34.4,0.0,0.0,1253.222,198.4610,1177.084,158.7924,1035.977,217.2699,811.2956,310.9618,446.0599,379.4213,349.1958,90.58377
1,0,245,478997.6,6202141.0,25.9,34.4,0.0,0.0,1245.879,193.6888,1170.878,157.2189,1029.890,216.5533,805.8197,304.6462,451.8915,375.2749,350.3696,90.85694
1,0,246,478997.6,6202166.0,26.2,34.4,0.0,0.0,1247.188,195.4688,1171.074,158.0372,1029.563,217.1204,804.4132,302.5478,456.7120,372.7026,354.0354,91.79078
1,0,247,478997.6,6202191.0,26.1,34.4,0.0,0.0,1259.603,209.3273,1178.933,162.6102,1035.940,219.5418,808.7709,304.1660,461.2681,373.1920,359.2295,93.90633
1,0,248,478997.6,6202216.0,25.8,34.4,0.0,0.0,1278.601,228.6795,1191.618,168.9846,1046.583,222.9835,817.0294,307.3774,466.4459,376.3043,364.1907,96.42137
1,0,249,478997.6,6202241.0,25.4,34.4,0.0,0.0,1293.637,242.1648,1201.802,173.6276,1055.188,225.4836,824.0244,309.8040,470.7136,379.2840,365.3096,97.04406
1,0,250,478997.6,6202266.0,25.0,34.4,0.0,0.0,1299.420,246.6895,1205.544,175.2552,1058.395,226.2224,826.9191,310.4590,472.7425,380.4747,363.4241,96.18970
1,0,251,478997.6,6202291.0,24.9,34.4,0.0,0.0,1299.592,248.9796,1204.759,175.7932,1057.701,226.0874,826.6345,310.0518,472.8577,380.2538,360.5768,95.03709
1,0,252,478997.6,6202316.0,24.9,34.4,0.0,0.0,1297.641,250.1045,1202.518,175.8189,1055.764,225.7218,825.1703,309.4487,472.0720,379.5611,358.1518,94.20283
1,0,253,478997.6,6202341.0,25.1,34.4,0.0,0.0,1293.417,248.4302,1198.929,175.1129,1052.566,225.0527,822.5883,308.5542,470.5406,378.3597,356.0767,93.44511
