Line,Location,RL,East,North,Resistivity_ohmm,Log_Resistivity,Conductivity_mS_m,Log_Conductivity
11260,25.0,581.9,740329.81,7171996.00,3.83,0.58,261.19,2.42
11260,25.0,571.9,740329.81,7171996.00,3.87,0.59,258.37,2.41
11260,25.0,561.9,740329.81,7171996.00,5.31,0.72,188.38,2.28
11260,25.0,551.9,740329.81,7171996.00,8.60,0.93,116.30,2.07
11260,25.0,541.9,740329.81,7171996.00,14.47,1.16,69.13,1.84
11260,25.0,529.4,740329.81,7171996.00,31.20,1.49,32.05,1.51
11260,25.0,511.9,740329.81,7171996.00,72.25,1.86,13.84,1.14
11260,25.0,491.3,740329.81,7171996.00,139.87,2.15,7.15,0.85
11260,25.0,469.4,740329.81,7171996.00,233.40,2.37,4.28,0.63
11260,25.0,446.3,740329.81,7171996.00,344.35,2.54,2.90,0.46
11260,25.0,421.7,740329.81,7171996.00,460.61,2.66,2.17,0.34
11260,25.0,395.7,740329.81,7171996.00,570.94,2.76,1.75,0.24
11260,25.0,368.2,740329.81,7171996.00,667.68,2.82,1.50,0.18
11260,25.0,338.9,740329.81,7171996.00,747.26,2.87,1.34,0.13
11260,25.0,308.0,740329.81,7171996.00,809.44,2.91,1.24,0.09
11260,25.0,275.1,740329.81,7171996.00,856.04,2.93,1.17,0.07
11260,25.0,240.3,740329.81,7171996.00,889.74,2.95,1.12,0.05
11260,25.0,203.2,740329.81,7171996.00,913.85,2.96,1.09,0.04
11260,25.0,163.5,740329.81,7171996.00,930.30,2.97,1.07,0.03
11260,25.0,121.5,740329.81,7171996.00,941.36,2.97,1.06,0.03
11260,25.0,77.0,740329.81,7171996.00,948.61,2.98,1.05,0.02
11260,25.0,29.8,740329.81,7171996.00,952.73,2.98,1.05,0.02
11260,75.0,583.6,740329.81,7172046.00,28.95,1.46,34.54,1.54
11260,75.0,573.6,740329.81,7172046.00,25.49,1.41,39.22,1.59
11260,75.0,563.6,740329.81,7172046.00,24.22,1.38,41.29,1.62
11260,75.0,553.6,740329.81,7172046.00,26.71,1.43,37.43,1.57
11260,75.0,543.6,740329.81,7172046.00,33.18,1.52,30.14,1.48
11260,75.0,531.1,740329.81,7172046.00,51.42,1.71,19.45,1.29
11260,75.0,513.6,740329.81,7172046.00,93.19,1.97,10.73,1.03
11260,75.0,493.0,740329.81,7172046.00,158.86,2.20,6.29,0.80
11260,75.0,471.2,740329.81,7172046.00,248.01,2.39,4.03,0.61
11260,75.0,448.0,740329.81,7172046.00,353.57,2.55,2.83,0.45
11260,75.0,423.5,740329.81,7172046.00,464.97,2.67,2.15,0.33
11260,75.0,397.5,740329.81,7172046.00,571.78,2.76,1.75,0.24
11260,75.0,369.9,740329.81,7172046.00,666.40,2.82,1.50,0.18
11260,75.0,340.7,740329.81,7172046.00,744.94,2.87,1.34,0.13
11260,75.0,309.7,740329.81,7172046.00,806.77,2.91,1.24,0.09
11260,75.0,276.9,740329.81,7172046.00,853.35,2.93,1.17,0.07
11260,75.0,242.1,740329.81,7172046.00,887.16,2.95,1.13,0.05
11260,75.0,204.7,740329.81,7172046.00,911.54,2.96,1.10,0.04
11260,75.0,164.7,740329.81,7172046.00,928.17,2.97,1.08,0.03
11260,75.0,122.3,740329.81,7172046.00,939.38,2.97,1.06,0.03
11260,75.0,77.5,740329.81,7172046.00,946.70,2.98,1.06,0.02
11260,75.0,30.0,740329.81,7172046.00,950.81,2.98,1.05,0.02
11260,125.0,585.3,740329.81,7172096.00,53.10,1.73,18.83,1.27
11260,125.0,575.3,740329.81,7172096.00,52.95,1.72,18.88,1.28
11260,125.0,565.3,740329.81,7172096.00,54.93,1.74,18.21,1.26
11260,125.0,555.3,740329.81,7172096.00,60.39,1.78,16.56,1.22
11260,125.0,545.3,740329.81,7172096.00,69.77,1.84,14.33,1.16
11260,125.0,532.8,740329.81,7172096.00,91.65,1.96,10.91,1.04
11260,125.0,515.3,740329.81,7172096.00,134.74,2.13,7.42,0.87
11260,125.0,494.7,740329.81,7172096.00,196.68,2.29,5.08,0.71
11260,125.0,472.9,740329.81,7172096.00,277.67,2.44,3.60,0.56
11260,125.0,449.7,740329.81,7172096.00,373.16,2.57,2.68,0.43
11260,125.0,425.2,740329.81,7172096.00,475.17,2.68,2.10,0.32
11260,125.0,399.2,740329.81,7172096.00,574.85,2.76,1.74,0.24
11260,125.0,371.6,740329.81,7172096.00,664.89,2.82,1.50,0.18
11260,125.0,342.4,740329.81,7172096.00,740.99,2.87,1.35,0.13
11260,125.0,311.4,740329.81,7172096.00,801.86,2.90,1.25,0.10
11260,125.0,278.6,740329.81,7172096.00,848.27,2.93,1.18,0.07
11260,125.0,243.8,740329.81,7172096.00,882.25,2.95,1.13,0.05
11260,125.0,206.3,740329.81,7172096.00,907.13,2.96,1.10,0.04
11260,125.0,165.9,740329.81,7172096.00,924.20,2.97,1.08,0.03
11260,125.0,123.2,740329.81,7172096.00,935.67,2.97,1.07,0.03
11260,125.0,78.0,740329.81,7172096.00,943.19,2.97,1.06,0.03
11260,125.0,30.2,740329.81,7172096.00,947.41,2.98,1.06,0.02
11260,175.0,587.0,740329.81,7172146.00,205.99,2.31,4.85,0.69
11260,175.0,577.0,740329.81,7172146.00,197.65,2.30,5.06,0.70
11260,175.0,567.0,740329.81,7172146.00,187.47,2.27,5.33,0.73
11260,175.0,557.0,740329.81,7172146.00,179.94,2.26,5.56,0.74
11260,175.0,547.0,740329.81,7172146.00,177.41,2.25,5.64,0.75
11260,175.0,534.5,740329.81,7172146.00,182.73,2.26,5.47,0.74
11260,175.0,517.0,740329.81,7172146.00,206.92,2.32,4.83,0.68
11260,175.0,496.4,740329.81,7172146.00,251.83,2.40,3.97,0.60
11260,175.0,474.6,740329.81,7172146.00,316.69,2.50,3.16,0.50
11260,175.0,451.4,740329.81,7172146.00,397.27,2.60,2.52,0.40
11260,175.0,426.9,740329.81,7172146.00,486.65,2.69,2.05,0.31
11260,175.0,400.9,740329.81,7172146.00,576.84,2.76,1.73,0.24
11260,175.0,373.3,740329.81,7172146.00,660.82,2.82,1.51,0.18
11260,175.0,344.1,740329.81,7172146.00,733.81,2.87,1.36,0.13
11260,175.0,313.1,740329.81,7172146.00,793.57,2.90,1.26,0.10
11260,175.0,280.3,740329.81,7172146.00,840.05,2.92,1.19,0.08
11260,175.0,245.5,740329.81,7172146.00,874.60,2.94,1.14,0.06
11260,175.0,207.8,740329.81,7172146.00,900.41,2.95,1.11,0.05
11260,175.0,167.1,740329.81,7172146.00,918.20,2.96,1.09,0.04
11260,175.0,124.0,740329.81,7172146.00,930.24,2.97,1.07,0.03
11260,175.0,78.5,740329.81,7172146.00,938.20,2.97,1.07,0.03
11260,175.0,30.3,740329.81,7172146.00,942.66,2.97,1.06,0.03
11260,225.0,588.6,740329.81,7172196.00,421.48,2.62,2.37,0.38
11260,225.0,578.6,740329.81,7172196.00,392.08,2.59,2.55,0.41
11260,225.0,568.6,740329.81,7172196.00,352.38,2.55,2.84,0.45
11260,225.0,558.6,740329.81,7172196.00,315.75,2.50,3.17,0.50
11260,225.0,548.6,740329.81,7172196.00,288.90,2.46,3.46,0.54
11260,225.0,536.1,740329.81,7172196.00,266.10,2.43,3.76,0.57
11260,225.0,518.6,740329.81,7172196.00,265.22,2.42,3.77,0.58
11260,225.0,498.0,740329.81,7172196.00,291.82,2.47,3.43,0.53
11260,225.0,476.2,740329.81,7172196.00,341.64,2.53,2.93,0.47
11260,225.0,453.0,740329.81,7172196.00,408.90,2.61,2.45,0.39
11260,225.0,428.5,740329.81,7172196.00,486.96,2.69,2.05,0.31
11260,225.0,402.5,740329.81,7172196.00,568.84,2.75,1.76,0.25
11260,225.0,374.9,740329.81,7172196.00,647.98,2.81,1.54,0.19
11260,225.0,345.7,740329.81,7172196.00,719.17,2.86,1.39,0.14
11260,225.0,314.7,740329.81,7172196.00,779.21,2.89,1.28,0.11
11260,225.0,281.9,740329.81,7172196.00,827.02,2.92,1.21,0.08
11260,225.0,247.1,740329.81,7172196.00,863.21,2.94,1.16,0.06
11260,225.0,209.2,740329.81,7172196.00,890.77,2.95,1.12,0.05
11260,225.0,168.2,740329.81,7172196.00,909.91,2.96,1.10,0.04
11260,225.0,124.8,740329.81,7172196.00,923.02,2.97,1.08,0.03
11260,225.0,79.0,740329.81,7172196.00,931.71,2.97,1.07,0.03
11260,225.0,30.5,740329.81,7172196.00,936.63,2.97,1.07,0.03
11260,275.0,589.5,740329.81,7172246.00,152.02,2.18,6.58,0.82
11260,275.0,579.5,740329.81,7172246.00,148.06,2.17,6.75,0.83
11260,275.0,569.5,740329.81,7172246.00,144.41,2.16,6.92,0.84
11260,275.0,559.5,740329.81,7172246.00,145.05,2.16,6.89,0.84
11260,275.0,549.5,740329.81,7172246.00,151.48,2.18,6.60,0.82
11260,275.0,537.0,740329.81,7172246.00,170.78,2.23,5.86,0.77
11260,275.0,519.5,740329.81,7172246.00,208.64,2.32,4.79,0.68
11260,275.0,498.9,740329.81,7172246.00,256.77,2.41,3.89,0.59
11260,275.0,477.1,740329.81,7172246.00,314.84,2.50,3.18,0.50
11260,275.0,453.9,740329.81,7172246.00,382.37,2.58,2.62,0.42
11260,275.0,429.4,740329.81,7172246.00,457.83,2.66,2.18,0.34
11260,275.0,403.4,740329.81,7172246.00,537.83,2.73,1.86,0.27
11260,275.0,375.8,740329.81,7172246.00,617.40,2.79,1.62,0.21
11260,275.0,346.6,740329.81,7172246.00,691.25,2.84,1.45,0.16
11260,275.0,315.6,740329.81,7172246.00,755.20,2.88,1.32,0.12
11260,275.0,282.8,740329.81,7172246.00,807.10,2.91,1.24,0.09
11260,275.0,248.0,740329.81,7172246.00,846.91,2.93,1.18,0.07
11260,275.0,210.1,740329.81,7172246.00,877.63,2.94,1.14,0.06
11260,275.0,168.9,740329.81,7172246.00,899.07,2.95,1.11,0.05
11260,275.0,125.3,740329.81,7172246.00,913.81,2.96,1.09,0.04
11260,275.0,79.3,740329.81,7172246.00,923.64,2.97,1.08,0.03
11260,275.0,30.6,740329.81,7172246.00,929.25,2.97,1.08,0.03
11260,325.0,589.1,740329.81,7172296.00,36.14,1.56,27.67,1.44
11260,325.0,579.1,740329.81,7172296.00,31.19,1.49,32.06,1.51
11260,325.0,569.1,740329.81,7172296.00,28.76,1.46,34.77,1.54
11260,325.0,559.1,740329.81,7172296.00,31.54,1.50,31.71,1.50
11260,325.0,549.1,740329.81,7172296.00,39.89,1.60,25.07,1.40
11260,325.0,536.6,740329.81,7172296.00,63.10,1.80,15.85,1.20
11260,325.0,519.1,740329.81,7172296.00,110.28,2.04,9.07,0.96
11260,325.0,498.5,740329.81,7172296.00,170.17,2.23,5.88,0.77
11260,325.0,476.7,740329.81,7172296.00,237.46,2.38,4.21,0.62
11260,325.0,453.5,740329.81,7172296.00,310.63,2.49,3.22,0.51
11260,325.0,429.0,740329.81,7172296.00,390.39,2.59,2.56,0.41
11260,325.0,403.0,740329.81,7172296.00,475.90,2.68,2.10,0.32
11260,325.0,375.4,740329.81,7172296.00,563.12,2.75,1.78,0.25
11260,325.0,346.2,740329.81,7172296.00,646.02,2.81,1.55,0.19
11260,325.0,315.2,740329.81,7172296.00,719.03,2.86,1.39,0.14
11260,325.0,282.4,740329.81,7172296.00,778.85,2.89,1.28,0.11
11260,325.0,247.6,740329.81,7172296.00,824.94,2.92,1.21,0.08
11260,325.0,209.7,740329.81,7172296.00,860.54,2.93,1.16,0.07
11260,325.0,168.6,740329.81,7172296.00,885.40,2.95,1.13,0.05
11260,325.0,125.1,740329.81,7172296.00,902.51,2.96,1.11,0.04
11260,325.0,79.1,740329.81,7172296.00,913.93,2.96,1.09,0.04
11260,325.0,30.5,740329.81,7172296.00,920.46,2.96,1.09,0.04
11260,375.0,587.8,740329.81,7172346.00,18.44,1.27,54.22,1.73
11260,375.0,577.8,740329.81,7172346.00,14.00,1.15,71.43,1.85
11260,375.0,567.8,740329.81,7172346.00,11.41,1.06,87.64,1.94
11260,375.0,557.8,740329.81,7172346.00,11.91,1.08,83.95,1.92
11260,375.0,547.8,740329.81,7172346.00,15.34,1.19,65.20,1.81
11260,375.0,535.3,740329.81,7172346.00,26.56,1.42,37.66,1.58
11260,375.0,517.8,740329.81,7172346.00,55.03,1.74,18.17,1.26
11260,375.0,497.2,740329.81,7172346.00,99.74,2.00,10.03,1.00
11260,375.0,475.3,740329.81,7172346.00,156.51,2.19,6.39,0.81
11260,375.0,452.2,740329.81,7172346.00,223.09,2.35,4.48,0.65
11260,375.0,427.7,740329.81,7172346.00,301.35,2.48,3.32,0.52
11260,375.0,401.6,740329.81,7172346.00,391.66,2.59,2.55,0.41
11260,375.0,374.1,740329.81,7172346.00,489.20,2.69,2.04,0.31
11260,375.0,344.9,740329.81,7172346.00,585.35,2.77,1.71,0.23
11260,375.0,313.9,740329.81,7172346.00,671.61,2.83,1.49,0.17
11260,375.0,281.1,740329.81,7172346.00,742.74,2.87,1.35,0.13
11260,375.0,246.3,740329.81,7172346.00,797.56,2.90,1.25,0.10
11260,375.0,208.5,740329.81,7172346.00,839.61,2.92,1.19,0.08
11260,375.0,167.6,740329.81,7172346.00,868.91,2.94,1.15,0.06
11260,375.0,124.4,740329.81,7172346.00,889.03,2.95,1.12,0.05
11260,375.0,78.7,740329.81,7172346.00,902.47,2.96,1.11,0.04
11260,375.0,30.4,740329.81,7172346.00,910.15,2.96,1.10,0.04
11260,425.0,586.6,740329.81,7172396.00,11.48,1.06,87.13,1.94
11260,425.0,576.6,740329.81,7172396.00,12.53,1.10,79.81,1.90
11260,425.0,566.6,740329.81,7172396.00,14.49,1.16,69.03,1.84
11260,425.0,556.6,740329.81,7172396.00,17.62,1.25,56.76,1.75
11260,425.0,546.6,740329.81,7172396.00,22.57,1.35,44.30,1.65
11260,425.0,534.1,740329.81,7172396.00,34.42,1.54,29.05,1.46
11260,425.0,516.6,740329.81,7172396.00,57.35,1.76,17.44,1.24
11260,425.0,496.0,740329.81,7172396.00,84.40,1.93,11.85,1.07
11260,425.0,474.2,740329.81,7172396.00,114.84,2.06,8.71,0.94
11260,425.0,451.0,740329.81,7172396.00,156.45,2.19,6.39,0.81
11260,425.0,426.5,740329.81,7172396.00,218.61,2.34,4.57,0.66
11260,425.0,400.5,740329.81,7172396.00,304.53,2.48,3.28,0.52
11260,425.0,372.9,740329.81,7172396.00,408.22,2.61,2.45,0.39
11260,425.0,343.7,740329.81,7172396.00,516.96,2.71,1.93,0.29
11260,425.0,312.7,740329.81,7172396.00,617.50,2.79,1.62,0.21
11260,425.0,279.9,740329.81,7172396.00,701.35,2.85,1.43,0.15
11260,425.0,245.1,740329.81,7172396.00,766.09,2.88,1.31,0.12
11260,425.0,207.5,740329.81,7172396.00,815.44,2.91,1.23,0.09
11260,425.0,166.8,740329.81,7172396.00,849.80,2.93,1.18,0.07
11260,425.0,123.8,740329.81,7172396.00,873.41,2.94,1.14,0.06
11260,425.0,78.4,740329.81,7172396.00,889.22,2.95,1.12,0.05
11260,425.0,30.3,740329.81,7172396.00,898.26,2.95,1.11,0.05
11260,475.0,586.3,740329.81,7172446.00,693.02,2.84,1.44,0.16
11260,475.0,576.3,740329.81,7172446.00,653.22,2.82,1.53,0.18
11260,475.0,566.3,740329.81,7172446.00,606.03,2.78,1.65,0.22
11260,475.0,556.3,740329.81,7172446.00,535.94,2.73,1.87,0.27
11260,475.0,546.3,740329.81,7172446.00,446.48,2.65,2.24,0.35
11260,475.0,533.8,740329.81,7172446.00,322.39,2.51,3.10,0.49
11260,475.0,516.3,740329.81,7172446.00,191.94,2.28,5.21,0.72
11260,475.0,495.7,740329.81,7172446.00,118.03,2.07,8.47,0.93
11260,475.0,473.8,740329.81,7172446.00,93.62,1.97,10.68,1.03
11260,475.0,450.7,740329.81,7172446.00,104.38,2.02,9.58,0.98
11260,475.0,426.2,740329.81,7172446.00,147.96,2.17,6.76,0.83
11260,475.0,400.2,740329.81,7172446.00,225.71,2.35,4.43,0.65
11260,475.0,372.6,740329.81,7172446.00,331.64,2.52,3.02,0.48
11260,475.0,343.4,740329.81,7172446.00,450.05,2.65,2.22,0.35
11260,475.0,312.4,740329.81,7172446.00,563.02,2.75,1.78,0.25
11260,475.0,279.6,740329.81,7172446.00,658.53,2.82,1.52,0.18
11260,475.0,244.8,740329.81,7172446.00,732.61,2.86,1.36,0.14
11260,475.0,207.1,740329.81,7172446.00,789.06,2.90,1.27,0.10
11260,475.0,166.6,740329.81,7172446.00,828.54,2.92,1.21,0.08
11260,475.0,123.7,740329.81,7172446.00,855.81,2.93,1.17,0.07
11260,475.0,78.3,740329.81,7172446.00,874.16,2.94,1.14,0.06
11260,475.0,30.3,740329.81,7172446.00,884.68,2.95,1.13,0.05
11260,525.0,586.3,740329.81,7172496.00,8.73,0.94,114.57,2.06
11260,525.0,576.3,740329.81,7172496.00,14.25,1.15,70.17,1.85
11260,525.0,566.3,740329.81,7172496.00,38.38,1.58,26.06,1.42
11260,525.0,556.3,740329.81,7172496.00,87.63,1.94,11.41,1.06
11260,525.0,546.3,740329.81,7172496.00,136.75,2.14,7.31,0.86
11260,525.0,533.8,740329.81,7172496.00,157.44,2.20,6.35,0.80
11260,525.0,516.3,740329.81,7172496.00,100.59,2.00,9.94,1.00
11260,525.0,495.7,740329.81,7172496.00,51.86,1.71,19.28,1.29
11260,525.0,473.9,740329.81,7172496.00,37.49,1.57,26.68,1.43
11260,525.0,450.7,740329.81,7172496.00,48.30,1.68,20.70,1.32
11260,525.0,426.2,740329.81,7172496.00,86.48,1.94,11.56,1.06
11260,525.0,400.2,740329.81,7172496.00,160.18,2.20,6.24,0.80
11260,525.0,372.6,740329.81,7172496.00,267.66,2.43,3.74,0.57
11260,525.0,343.4,740329.81,7172496.00,392.60,2.59,2.55,0.41
11260,525.0,312.4,740329.81,7172496.00,514.15,2.71,1.94,0.29
11260,525.0,279.6,740329.81,7172496.00,617.97,2.79,1.62,0.21
11260,525.0,244.8,740329.81,7172496.00,699.13,2.84,1.43,0.16
11260,525.0,207.2,740329.81,7172496.00,761.38,2.88,1.31,0.12
11260,525.0,166.6,740329.81,7172496.00,805.46,2.91,1.24,0.09
11260,525.0,123.7,740329.81,7172496.00,836.25,2.92,1.20,0.08
11260,525.0,78.3,740329.81,7172496.00,857.22,2.93,1.17,0.07
11260,525.0,30.3,740329.81,7172496.00,869.34,2.94,1.15,0.06
11260,575.0,586.1,740329.81,7172546.00,15.85,1.20,63.11,1.80
11260,575.0,576.1,740329.81,7172546.00,24.59,1.39,40.67,1.61
11260,575.0,566.1,740329.81,7172546.00,45.43,1.66,22.01,1.34
11260,575.0,556.1,740329.81,7172546.00,72.74,1.86,13.75,1.14
11260,575.0,546.1,740329.81,7172546.00,88.15,1.95,11.34,1.05
11260,575.0,533.6,740329.81,7172546.00,77.82,1.89,12.85,1.11
11260,575.0,516.1,740329.81,7172546.00,35.63,1.55,28.07,1.45
11260,575.0,495.5,740329.81,7172546.00,12.34,1.09,81.07,1.91
11260,575.0,473.7,740329.81,7172546.00,8.62,0.94,115.95,2.06
11260,575.0,450.5,740329.81,7172546.00,17.80,1.25,56.19,1.75
11260,575.0,426.0,740329.81,7172546.00,49.41,1.69,20.24,1.31
11260,575.0,400.0,740329.81,7172546.00,118.14,2.07,8.46,0.93
11260,575.0,372.4,740329.81,7172546.00,224.51,2.35,4.45,0.65
11260,575.0,343.2,740329.81,7172546.00,350.86,2.55,2.85,0.45
11260,575.0,312.2,740329.81,7172546.00,474.86,2.68,2.11,0.32
11260,575.0,279.4,740329.81,7172546.00,581.83,2.76,1.72,0.24
11260,575.0,244.6,740329.81,7172546.00,666.59,2.82,1.50,0.18
11260,575.0,207.0,740329.81,7172546.00,732.72,2.86,1.36,0.14
11260,575.0,166.5,740329.81,7172546.00,780.53,2.89,1.28,0.11
11260,575.0,123.6,740329.81,7172546.00,814.63,2.91,1.23,0.09
11260,575.0,78.2,740329.81,7172546.00,838.26,2.92,1.19,0.08
11260,575.0,30.2,740329.81,7172546.00,852.09,2.93,1.17,0.07
11260,625.0,585.4,740329.81,7172596.00,29.97,1.48,33.36,1.52
11260,625.0,575.4,740329.81,7172596.00,36.93,1.57,27.08,1.43
11260,625.0,565.4,740329.81,7172596.00,48.29,1.68,20.71,1.32
11260,625.0,555.4,740329.81,7172596.00,57.40,1.76,17.42,1.24
11260,625.0,545.4,740329.81,7172596.00,56.29,1.75,17.77,1.25
11260,625.0,532.9,740329.81,7172596.00,39.33,1.59,25.43,1.41
11260,625.0,515.4,740329.81,7172596.00,13.99,1.15,71.50,1.85
11260,625.0,494.8,740329.81,7172596.00,3.33,0.52,300.59,2.48
11260,625.0,473.0,740329.81,7172596.00,2.59,0.41,386.45,2.59
11260,625.0,449.8,740329.81,7172596.00,9.86,0.99,101.46,2.01
11260,625.0,425.3,740329.81,7172596.00,38.25,1.58,26.14,1.42
11260,625.0,399.3,740329.81,7172596.00,103.82,2.02,9.63,0.98
11260,625.0,371.7,740329.81,7172596.00,205.76,2.31,4.86,0.69
11260,625.0,342.5,740329.81,7172596.00,326.25,2.51,3.07,0.49
11260,625.0,311.5,740329.81,7172596.00,445.08,2.65,2.25,0.35
11260,625.0,278.7,740329.81,7172596.00,549.38,2.74,1.82,0.26
11260,625.0,243.9,740329.81,7172596.00,634.28,2.80,1.58,0.20
11260,625.0,206.4,740329.81,7172596.00,702.41,2.85,1.42,0.15
11260,625.0,166.0,740329.81,7172596.00,753.25,2.88,1.33,0.12
11260,625.0,123.2,740329.81,7172596.00,790.59,2.90,1.26,0.10
11260,625.0,78.0,740329.81,7172596.00,817.02,2.91,1.22,0.09
11260,625.0,30.2,740329.81,7172596.00,832.72,2.92,1.20,0.08
11260,675.0,584.2,740329.81,7172646.00,12.20,1.09,81.97,1.91
11260,675.0,574.2,740329.81,7172646.00,18.04,1.26,55.43,1.74
11260,675.0,564.2,740329.81,7172646.00,26.76,1.43,37.37,1.57
11260,675.0,554.2,740329.81,7172646.00,32.84,1.52,30.45,1.48
11260,675.0,544.2,740329.81,7172646.00,31.66,1.50,31.58,1.50
11260,675.0,531.7,740329.81,7172646.00,20.93,1.32,47.77,1.68
11260,675.0,514.2,740329.81,7172646.00,7.42,0.87,134.71,2.13
